cost,time,preference
7.5025900000000005,385.53259,42.76741
11.66260336111111,385.1226033611111,57.677396638888894
8.92005825,350.43005825,57.56994175
11.105193250000001,400.42519325,71.77480674999998
22.509235286434773,785.5092352864348,100.59076471356524
12.926666666666666,260.1666666666667,60.13333333333334
23.09920264756266,193.44920264756266,72.45079735243735
15.524554864999999,345.444554865,63.655445134999994
8.909882664010988,340.369882664011,50.13011733598901
6.581920216666666,297.48192021666665,17.918079783333333
19.91539319383205,225.18539319383206,60.11460680616795
20.847878648611108,275.4778786486111,65.12212135138888
12.534999999999998,565.125,72.175
28.234233732499998,725.3742337325,104.42576626749997
19.358361014988226,293.43836101498823,72.46163898501176
24.76313361506497,440.393133615065,93.40686638493504
30.704344308419035,193.43434430841904,86.46565569158095
9.639973166666667,510.32997316666666,59.07002683333332
11.159647216068745,610.2396472160688,72.16035278393126
8.578951916666668,355.27895191666664,46.32104808333333
11.542964394166667,325.2929643941667,56.80703560583333
24.84469548636411,138.46469548636412,73.13530451363587
39.19077124256895,770.550771242569,119.44922875743104
30.987071307580102,695.4370713075801,110.0629286924199
10.436666666666667,170.16666666666666,49.93333333333333
15.63943370576923,655.1794337057693,86.72056629423078
39.075083808269234,110.65508380826923,70.74491619173078
26.91125708798155,285.34125708798155,78.95874291201845
11.465,300.125,51.375
31.771830553721095,77.4118305537211,50.5881694462789
16.20203939861111,730.2420393986112,89.05796060138888
26.042820516888753,539.3728205168887,103.92717948311125
20.12435601426771,138.3743560142677,49.825643985732285
7.430742826580402,495.6407428265804,38.1592571734196
8.644103655357144,385.5941036553571,48.90589634464285
21.589896110222718,660.1498961102227,93.55010388977729
18.387855125,535.317855125,89.082144875
16.421948892857145,308.28194889285714,60.41805110714286
13.105,338.125,62.175
7.6790918928571426,540.2990918928572,44.40090810714286
27.1540958477126,138.4440958477126,79.15590415228738
14.464294509615385,110.25429450961539,38.245705490384616
26.4363278225,380.4063278225,97.09367217749998
23.02125852925196,100.38125852925195,52.81874147074804
24.400748461895606,178.4607484618956,61.2392515381044
5.24652,345.21652,23.483480000000004
17.001991745833333,315.66199174583335,74.83800825416665
17.207377580128206,60.75737758012821,36.24262241987179
25.888584703575944,300.35858470357596,75.74141529642405
14.95188011546623,180.46188011546622,56.338119884533775
13.565097447499998,137.3450974475,47.8549025525
34.041535991142574,80.69153599114259,68.60846400885741
12.306189598626375,375.43618959862636,70.56381040137363
19.636806427086633,175.45680642708663,57.04319357291337
25.283957074964924,739.3739570749649,110.5260429250351
34.88708584556648,310.3470858455665,90.75291415443353
10.669147216068744,610.4391472160687,63.36085278393125
30.62092867728022,80.94092867728023,58.159071322719775
27.757742087181455,477.48774208718146,101.31225791281854
12.359046510706971,38.84904651070697,19.950953489293028
6.052755066666666,405.3727550666667,34.42724493333333
12.44581806806293,205.48581806806294,50.21418193193707
29.893598943803415,103.26359894380342,69.13640105619658
29.412165693064367,137.36216569306436,58.73783430693563
5.536551908333333,170.79655190833333,3.5034480916666664
7.705260018404804,188.7552600184048,15.644739981595194
30.119766784163073,82.76976678416308,53.530233215836915
13.272078368977802,29.0620783689778,15.9379216310222
13.603391418615246,48.863391418615244,20.636608581384753
16.83843773611111,355.4284377361111,73.77156226388888
28.19731216772847,75.65731216772846,46.442687832271524
25.059554368611114,745.3695543686111,96.7304456313889
15.444999999999999,375.125,81.07499999999999
9.136194913954046,93.94619491395405,10.253805086045952
7.688960750000001,220.43896075,20.16103925
18.105779250000005,310.53577925,75.96422075
9.306829892857143,405.24682989285714,58.85317010714286
6.9652875000000005,215.3452875,16.054712499999997
18.719800098601404,435.1898000986014,92.81019990139859
16.008889267857146,365.3788892678571,85.92111073214285
13.0122609125,430.1622609125,75.83773908749998
30.844231645909094,725.4242316459091,105.67576835409089
7.711537947500001,110.4515379475,45.6484620525
15.395,730.125,80.575
6.778792654356841,34.22879265435684,1.4712073456431591
7.559300122379753,103.89930012237976,11.800699877620247
7.372050973841606,39.002050973841605,9.297949026158395
16.3067020464606,88.6167020464606,22.8832979535394
20.071353753363432,58.76135375336343,25.638646246636572
24.44101392628205,65.22101392628205,41.17898607371795
24.071029771919214,318.09102977191924,82.60897022808078
21.34976941308354,714.3797694130835,94.02023058691647
28.445907466679316,310.3459074666793,83.75409253332069
31.806266157287997,303.566266157288,89.533733842712
9.15884506626075,78.82884506626075,9.771154933739252
15.151872362898946,93.60187236289894,31.798127637101054
25.236906037500002,610.2969060375,94.90309396250001
27.935072232198298,373.1550722321983,91.34492776780169
27.995004252447554,345.1250042524475,101.27499574755244
10.83249573464853,9.33249573464853,5.867504265351469
