cost,time,preference
18.060029615,585.150029615,105.24997038500001
40.70971529284188,235.4197152928419,101.38028470715813
4.7401275676520696,250.25012756765207,23.849872432347933
29.068768108517,510.388768108517,118.01123189148299
13.852402847951852,9.272402847951852,3.7275971520481477
6.781720008339436,54.47172000833943,0.32827999166056543
40.70971529284188,235.4197152928419,101.38028470715813
35.58954848611111,100.19954848611111,87.1004515138889
31.559081630357138,100.14908163035714,74.85091836964284
18.060029615,585.150029615,105.24997038500001
8.83,180.25,32.650000000000006
7.357857470046071,9.32785747004607,8.57214252995393
19.02230147611111,550.1623014761111,108.9376985238889
7.229440391129834,43.91944039112983,5.680559608870167
23.18798398715909,510.1279839871591,112.7720160128409
34.476588323461534,150.31658832346153,101.08341167653846
29.068768108517,510.388768108517,118.01123189148299
25.564999999999998,215.125,56.775
17.680749442307693,425.1107494423077,94.7892505576923
9.138135775761874,93.82813577576188,21.471864224238125
22.152468924876374,80.82246892487638,39.87753107512362
12.762857142857142,195.14285714285714,46.15714285714285
16.728602435897436,115.21860243589744,29.48139756410257
11.952857142857143,320.14285714285717,63.55714285714285
16.213595465357145,345.16359546535716,87.63640453464285
24.228652947499995,215.5686529475,88.6313470525
11.642694556444898,63.4226945564449,11.377305443555102
27.331171347500003,235.5611713475,91.8388286525
29.7268982725,295.1268982725,96.97310172750001
5.239999999999999,235.2,15.100000000000001
28.187218779038464,225.59721877903846,93.30278122096155
14.6650998725,250.2750998725,68.7249001275
13.573735833611112,320.3037358336111,70.19626416638889
17.369098523076925,470.1690985230769,96.43090147692307
18.99049135679945,69.26049135679945,36.439508643200554
30.234887223611114,230.13488722361112,99.06511277638889
15.607975715357146,265.37797571535714,78.62202428464286
20.454320073333335,405.1043200733333,104.59567992666668
11.973161161538464,450.21316116153844,83.28683883846153
19.24647793361111,275.1764779336111,81.42352206638888
9.752857142857142,290.14285714285717,52.15714285714286
16.835,525.125,100.075
6.781720008339436,54.47172000833943,0.32827999166056543
9.980802042857142,360.32080204285717,62.77919795714285
18.5,435.1,103.20000000000002
5.307655766666667,170.43765576666667,15.062344233333334
10.756666666666664,160.16666666666666,31.43333333333333
12.248239322500002,367.3182393225,69.48176067749999
26.626957372499998,165.5769573725,85.4230426275
27.940909090909088,230.0909090909091,89.5090909090909
17.248082040357144,195.20808204035714,51.99191795964286
8.617412364166666,335.26741236416666,50.23258763583333
14.93,410.1,92.4
9.562857142857142,460.14285714285717,62.05714285714286
16.800390041666667,125.34039004166667,44.85960995833334
21.71159043846154,143.14159043846155,51.45840956153846
15.208232507857142,165.19823250785714,44.201767492142864
34.476588323461534,150.31658832346153,101.08341167653846
7.883031281687204,78.7830312816872,20.316968718312797
12.9238006275,500.2238006275,83.67619937250001
9.266666666666667,440.1666666666667,60.63333333333333
14.567907722500001,335.2679077225,77.7320922775
11.1823139475,240.5723139475,58.827686052500006
13.852402847951852,9.272402847951852,3.7275971520481477
10.205233642857142,310.3552336428571,55.44476635714285
23.373969570192305,340.2339695701923,101.16603042980769
25.722916164101754,103.14291616410176,53.75708383589824
20.9459575,70.5459575,38.054042499999994
15.800130769230767,63.24013076923077,24.65986923076923
14.623751148893453,58.13375114889345,14.366248851106548
15.505,400.125,86.77499999999999
8.386473265934065,480.18647326593407,62.013526734065934
30.94090909090909,230.0909090909091,99.4090909090909
19.02230147611111,550.1623014761111,108.9376985238889
19.962845923076923,390.15284592307694,92.44715407692308
11.423108115357143,430.3131081153571,74.28689188464286
24.83884245673077,310.30884245673076,93.19115754326921
7.2578393750000005,485.207839375,53.992160625000004
15.384807205357143,270.51480720535716,71.68519279464286
19.680645000000002,75.510645,38.489355
12.909900994166668,140.27990099416667,24.520099005833334
15.885000000000002,495.125,96.875
6.1901409525,160.4901409525,28.2098590475
10.62599178974359,245.18599178974358,49.414008210256405
28.91453484861111,120.16453484861111,78.13546515138889
6.316000166666667,300.3360001666667,49.46399983333333
21.377314431730767,390.22731443173075,100.57268556826921
22.949837361538464,380.13983736153847,88.96016263846154
22.978652205909093,510.1786522059091,110.2213477940909
18.820541376944444,250.26054137694445,75.83945862305555
11.776666666666667,380.1666666666667,73.03333333333332
8.011792614166666,255.48179261416666,41.21820738583334
8.260410892307691,365.1604108923077,59.339589107692305
6.1901409525,160.4901409525,28.2098590475
7.229440391129834,43.91944039112983,5.680559608870167
35.58954848611111,100.19954848611111,87.1004515138889
8.011792614166666,255.48179261416666,41.21820738583334
25.996128658611113,165.6061286586111,84.09387134138889
26.15505902124461,103.12505902124461,60.87494097875538
4.7401275676520696,250.25012756765207,23.849872432347933
